da_id,point_index,lat,lng
47110148,19,52.093089,-106.599491
47110148,20,52.092612,-106.600298
47110148,21,52.092891,-106.600613
47110148,22,52.093466,-106.601081
47110148,23,52.093917,-106.601291
47110148,24,52.094323,-106.601327
47110148,25,52.094774,-106.601324
47110148,26,52.094772,-106.600127
47110148,27,52.094780,-106.598901
47110148,28,52.094777,-106.593304
47110149,0,52.092891,-106.600613
47110149,1,52.092612,-106.600298
47110149,2,52.093089,-106.599491
47110149,3,52.092642,-106.598624
47110149,4,52.092514,-106.598268
47110149,5,52.092417,-106.597855
47110149,6,52.092330,-106.597274
47110149,7,52.092317,-106.596842
47110149,8,52.090573,-106.596856
47110149,9,52.090566,-106.598021
47110149,10,52.090559,-106.599532
47110149,11,52.090606,-106.599783
47110149,12,52.090703,-106.600008
47110149,13,52.091747,-106.601727
47110149,14,52.092356,-106.602639
47110149,15,52.092513,-106.602864
47110149,16,52.093010,-106.603137
47110149,17,52.093221,-106.603137
47110149,18,52.094003,-106.603136
47110149,19,52.094785,-106.603118
47110149,20,52.094774,-106.601324
47110149,21,52.094323,-106.601327
47110149,22,52.093917,-106.601291
47110149,23,52.093466,-106.601081
47110149,24,52.092891,-106.600613
47110151,0,52.094176,-106.617464
47110151,1,52.094261,-106.615316
47110151,2,52.094562,-106.613620
47110151,3,52.094782,-106.611967
47110151,4,52.094239,-106.610926
47110151,5,52.093469,-106.610694
47110151,6,52.092679,-106.610563
47110151,7,52.092312,-106.610477
47110151,8,52.092130,-106.611901
47110151,9,52.090756,-106.611537
47110151,10,52.090610,-106.612956
47110151,11,52.092012,-106.613313
47110151,12,52.091975,-106.614683
47110151,13,52.090689,-106.614718
47110151,14,52.090688,-106.616057
47110151,15,52.091983,-106.616085
47110151,16,52.091991,-106.617458
47110151,17,52.091532,-106.617470
47110151,18,52.090752,-106.617470
47110151,19,52.090732,-106.620844
47110151,20,52.090730,-106.621139
47110151,21,52.091518,-106.621148
47110151,22,52.092354,-106.621149
47110151,23,52.093226,-106.621152
47110151,24,52.093241,-106.617474
47110151,25,52.094176,-106.617464
47110152,0,52.096343,-106.607644
47110152,1,52.095507,-106.607614
47110152,2,52.094661,-106.607627
47110152,3,52.094099,-106.607610
47110152,4,52.092799,-106.609365
47110152,5,52.092679,-106.610563
47110152,6,52.093469,-106.610694
47110152,7,52.094239,-106.610926
47110152,8,52.094782,-106.611967
47110152,9,52.094562,-106.613620
47110152,10,52.095223,-106.613945
47110152,11,52.095399,-106.613965
47110152,12,52.095582,-106.612686
47110152,13,52.096130,-106.611987
47110152,14,52.096604,-106.611320
47110152,15,52.097183,-106.611280
47110152,16,52.097184,-106.609864
47110152,17,52.096330,-106.609862
47110152,18,52.096343,-106.607644
47110153,0,52.099265,-106.611288
47110153,1,52.097183,-106.611280
47110153,2,52.096604,-106.611320
47110153,3,52.096130,-106.611987
47110153,4,52.095582,-106.612686
47110153,5,52.095399,-106.613965
47110153,6,52.095223,-106.613945
47110153,7,52.094562,-106.613620
47110153,8,52.094261,-106.615316
47110153,9,52.094176,-106.617464
47110153,10,52.093241,-106.617474
47110153,11,52.093226,-106.621152
47110153,12,52.094180,-106.621143
47110153,13,52.094179,-106.622798
47110153,14,52.095905,-106.622827
47110153,15,52.096880,-106.622826
47110153,16,52.096840,-106.621195
47110153,17,52.096908,-106.617577
47110153,18,52.097107,-106.615511
47110153,19,52.097191,-106.614025
47110153,20,52.099232,-106.613996
47110153,21,52.099259,-106.612713
47110153,22,52.099265,-106.611288
47110154,0,52.100284,-106.614034
47110154,1,52.100267,-106.611777
47110154,2,52.100620,-106.610455
47110154,3,52.099684,-106.609852
47110154,4,52.099678,-106.606217
47110154,5,52.098852,-106.606245
47110154,6,52.098731,-106.606244
47110154,7,52.098480,-106.606242
47110154,8,52.098016,-106.606244
47110154,9,52.097167,-106.606227
47110154,10,52.097184,-106.609864
47110154,11,52.097183,-106.611280
47110154,12,52.099265,-106.611288
47110154,13,52.099259,-106.612713
47110154,14,52.099232,-106.613996
47110154,15,52.100284,-106.614034
47110155,0,52.102909,-106.606672
47110155,1,52.100926,-106.606666
47110155,2,52.100893,-106.608556
47110155,3,52.100880,-106.609277
47110155,4,52.100716,-106.610072
47110155,5,52.100689,-106.610182
47110155,6,52.100620,-106.610455
47110155,7,52.101398,-106.610994
47110155,8,52.101792,-106.611024
47110155,9,52.102389,-106.610679
47110155,10,52.102859,-106.610462
47110155,11,52.103231,-106.610242
47110155,12,52.102891,-106.608621
47110155,13,52.102909,-106.606672
47110157,0,52.100620,-106.610455
47110157,1,52.100267,-106.611777
47110157,2,52.100284,-106.614034
47110157,3,52.100274,-106.615820
47110157,4,52.100274,-106.616322
47110157,5,52.100275,-106.616617
47110157,6,52.100277,-106.617816
47110157,7,52.102291,-106.617816
47110157,8,52.102492,-106.617739
47110157,9,52.102668,-106.617768
47110157,10,52.103245,-106.617415
47110157,11,52.103440,-106.617252
47110157,12,52.104462,-106.616200
47110157,13,52.106182,-106.615343
47110157,14,52.105645,-106.612520
47110157,15,52.105100,-106.609682
47110157,16,52.104635,-106.609949
47110157,17,52.103411,-106.610205
47110157,18,52.103231,-106.610242
47110157,19,52.102859,-106.610462
47110157,20,52.102389,-106.610679
47110157,21,52.101792,-106.611024
47110157,22,52.101398,-106.610994
47110157,23,52.100620,-106.610455
47110160,0,52.105189,-106.622809
47110160,1,52.104600,-106.622840
47110160,2,52.104107,-106.622833
47110160,3,52.102777,-106.622813
47110160,4,52.102757,-106.624447
47110160,5,52.104439,-106.624504
47110160,6,52.104428,-106.625916
47110160,7,52.102755,-106.625892
47110160,8,52.102774,-106.627134
47110160,9,52.102721,-106.628330
47110160,10,52.102397,-106.629690
47110160,11,52.103118,-106.630198
47110160,12,52.103822,-106.630662
47110160,13,52.104585,-106.630792
47110160,14,52.105293,-106.630935
47110160,15,52.105265,-106.632336
47110160,16,52.107358,-106.632427
47110160,17,52.107369,-106.630996
47110160,18,52.107382,-106.629463
47110160,19,52.107359,-106.627856
47110160,20,52.107365,-106.626075
47110160,21,52.107343,-106.624453
47110160,22,52.107347,-106.623536
47110160,23,52.107354,-106.622799
47110160,24,52.105189,-106.622809
47110161,0,52.104439,-106.624504
47110161,1,52.102757,-106.624447
47110161,2,52.102777,-106.622813
47110161,3,52.100278,-106.622824
47110161,4,52.098038,-106.622815
47110161,5,52.096880,-106.622826
47110161,6,52.095905,-106.622827
47110161,7,52.095953,-106.624244
47110161,8,52.095908,-106.625526
47110161,9,52.096243,-106.626707
47110161,10,52.096478,-106.627368
47110161,11,52.097557,-106.629207
47110161,12,52.098047,-106.629930
47110161,13,52.098644,-106.629962
47110161,14,52.099426,-106.629962
47110161,15,52.100235,-106.629977
47110161,16,52.101200,-106.628493
47110161,17,52.101418,-106.628946
47110161,18,52.101631,-106.629195
47110161,19,52.102397,-106.629690
47110161,20,52.102721,-106.628330
47110161,21,52.102774,-106.627134
47110161,22,52.102755,-106.625892
47110161,23,52.104428,-106.625916
47110161,24,52.104439,-106.624504
47110162,0,52.097671,-106.617663
47110162,1,52.096908,-106.617577
47110162,2,52.096840,-106.621195
47110162,3,52.096880,-106.622826
47110162,4,52.098038,-106.622815
47110162,5,52.100278,-106.622824
47110162,6,52.100275,-106.621188
47110162,7,52.099305,-106.621153
47110162,8,52.099323,-106.617854
47110162,9,52.098478,-106.617824
47110162,10,52.097743,-106.617677
47110162,11,52.097671,-106.617663
47110163,0,52.096380,-106.631121
47110163,1,52.095049,-106.631101
47110163,2,52.095074,-106.632533
47110163,3,52.095065,-106.633956
47110163,4,52.095603,-106.633967
47110163,5,52.095899,-106.634250
47110163,6,52.096526,-106.635182
47110163,7,52.097355,-106.635390
47110163,8,52.098830,-106.635313
47110163,9,52.100259,-106.635350
47110163,10,52.100252,-106.633963
47110163,11,52.100253,-106.632576
47110163,12,52.100235,-106.629977
47110163,13,52.099426,-106.629962
47110163,14,52.098644,-106.629962
47110163,15,52.098047,-106.629930
47110163,16,52.097557,-106.629207
47110163,17,52.096994,-106.630238
47110163,18,52.096380,-106.631121
47110164,0,52.095908,-106.625526
47110164,1,52.095953,-106.624244
47110164,2,52.095905,-106.622827
47110164,3,52.094179,-106.622798
47110164,4,52.093397,-106.622815
47110164,5,52.093372,-106.624252
47110164,6,52.093398,-106.625640
47110164,7,52.093408,-106.626910
47110164,8,52.093424,-106.628341
47110164,9,52.093415,-106.629640
47110164,10,52.093394,-106.631129
47110164,11,52.093412,-106.632458
47110164,12,52.093423,-106.634018
47110164,13,52.095065,-106.633956
47110164,14,52.095074,-106.632533
47110164,15,52.095049,-106.631101
47110164,16,52.096380,-106.631121
47110164,17,52.096994,-106.630238
47110164,18,52.097557,-106.629207
47110164,19,52.096478,-106.627368
47110164,20,52.096243,-106.626707
47110164,21,52.095908,-106.625526
47110165,0,52.096526,-106.635182
47110165,1,52.095899,-106.634250
47110165,2,52.095603,-106.633967
47110165,3,52.095065,-106.633956
47110165,4,52.093423,-106.634018
47110165,5,52.093398,-106.635421
47110165,6,52.090749,-106.635431
47110165,7,52.090776,-106.636794
47110165,8,52.092961,-106.636761
47110165,9,52.093181,-106.636643
47110165,10,52.093392,-106.636457
47110165,11,52.093620,-106.637575
47110165,12,52.092968,-106.638104
47110165,13,52.090817,-106.638062
47110165,14,52.090796,-106.639438
47110165,15,52.092926,-106.639352
47110165,16,52.093954,-106.638784
47110165,17,52.094262,-106.639876
47110165,18,52.094577,-106.641143
47110165,19,52.095406,-106.640585
47110165,20,52.095948,-106.640215
47110165,21,52.095717,-106.639246
47110165,22,52.095723,-106.638294
47110165,23,52.096550,-106.638281
47110165,24,52.096526,-106.635182
47110166,0,52.101932,-106.635339
47110166,1,52.100259,-106.635350
47110166,2,52.098830,-106.635313
47110166,3,52.097355,-106.635390
47110166,4,52.096526,-106.635182
47110166,5,52.096550,-106.638281
47110166,6,52.097323,-106.638280
47110166,7,52.098790,-106.638217
47110166,8,52.100246,-106.638241
47110166,9,52.100267,-106.636782
47110166,10,52.101929,-106.636828
47110166,11,52.101932,-106.635339
47110167,0,52.096550,-106.638281
47110167,1,52.095723,-106.638294
47110167,2,52.095717,-106.639246
47110167,3,52.095948,-106.640215
47110167,4,52.095406,-106.640585
47110167,5,52.094577,-106.641143
47110167,6,52.094928,-106.642440
47110167,7,52.095315,-106.643695
47110167,8,52.096346,-106.642986
47110167,9,52.097357,-106.642997
47110167,10,52.098823,-106.642934
47110167,11,52.100234,-106.643015
47110167,12,52.100259,-106.641191
47110167,13,52.098811,-106.641211
47110167,14,52.098804,-106.639794
47110167,15,52.098790,-106.638217
47110167,16,52.097323,-106.638280
47110167,17,52.096550,-106.638281
47110168,0,52.101929,-106.636828
47110168,1,52.100267,-106.636782
47110168,2,52.100246,-106.638241
47110168,3,52.098790,-106.638217
47110168,4,52.098804,-106.639794
47110168,5,52.098811,-106.641211
47110168,6,52.100259,-106.641191
47110168,7,52.101922,-106.641266
47110168,8,52.103613,-106.641197
47110168,9,52.103616,-106.639722
47110168,10,52.103636,-106.638248
47110168,11,52.103647,-106.636803
47110168,12,52.101929,-106.636828
47110169,0,52.101922,-106.641266
47110169,1,52.100259,-106.641191
47110169,2,52.100234,-106.643015
47110169,3,52.098823,-106.642934
47110169,4,52.097357,-106.642997
47110169,5,52.096346,-106.642986
47110169,6,52.095315,-106.643695
47110169,7,52.095302,-106.644629
47110169,8,52.093377,-106.644646
47110169,9,52.093388,-106.646457
47110169,10,52.095311,-106.646527
47110169,11,52.097307,-106.646572
47110169,12,52.098791,-106.646568
47110169,13,52.100238,-106.646592
47110169,14,52.101911,-106.646537
47110169,15,52.103620,-106.646527
47110169,16,52.103636,-106.644746
47110169,17,52.103624,-106.642993
47110169,18,52.101933,-106.643004
47110169,19,52.101922,-106.641266
47110410,0,52.134425,-106.670216
47110410,1,52.133741,-106.670227
47110410,2,52.133716,-106.672009
47110410,3,52.133694,-106.673542
47110410,4,52.134514,-106.673456
47110410,5,52.135268,-106.673499
47110410,6,52.135282,-106.671921
47110410,7,52.135333,-106.670199
47110410,8,52.134425,-106.670216
47110411,0,52.130902,-106.675161
47110411,1,52.129322,-106.675081
47110411,2,52.129331,-106.676700
47110411,3,52.129301,-106.678165
47110411,4,52.129465,-106.678230
47110411,5,52.130876,-106.678243
47110411,6,52.132477,-106.678216
47110411,7,52.133141,-106.678285
47110411,8,52.133484,-106.677533
47110411,9,52.133740,-106.676612
47110411,10,52.134485,-106.676728
47110411,11,52.134818,-106.676711
47110411,12,52.135294,-106.676744
47110411,13,52.135915,-106.676694
47110411,14,52.136176,-106.676718
47110411,15,52.136161,-106.675198
47110411,16,52.135272,-106.675150
47110411,17,52.134508,-106.675107
47110411,18,52.133697,-106.675208
47110411,19,52.132439,-106.675161
47110411,20,52.130902,-106.675161
47110412,0,52.130909,-106.670238
47110412,1,52.129253,-106.670293
47110412,2,52.129316,-106.670520
47110412,3,52.129327,-106.671817
47110412,4,52.129302,-106.673418
47110412,5,52.129322,-106.675081
47110412,6,52.130902,-106.675161
47110412,7,52.132439,-106.675161
47110412,8,52.133697,-106.675208
47110412,9,52.134508,-106.675107
47110412,10,52.135272,-106.675150
47110412,11,52.135268,-106.673499
47110412,12,52.134514,-106.673456
47110412,13,52.133694,-106.673542
47110412,14,52.133716,-106.672009
47110412,15,52.133741,-106.670227
47110412,16,52.133381,-106.670249
47110412,17,52.133248,-106.670257
47110412,18,52.132418,-106.670294
47110412,19,52.131773,-106.670279
47110412,20,52.131717,-106.670283
47110412,21,52.130909,-106.670238
47110413,0,52.137089,-106.675058
47110413,1,52.136161,-106.675198
47110413,2,52.136176,-106.676718
47110413,3,52.135915,-106.676694
47110413,4,52.135294,-106.676744
47110413,5,52.134818,-106.676711
47110413,6,52.134485,-106.676728
47110413,7,52.133740,-106.676612
47110413,8,52.133484,-106.677533
47110413,9,52.133141,-106.678285
47110413,10,52.132477,-106.678216
47110413,11,52.130876,-106.678243
47110413,12,52.129465,-106.678230
47110413,13,52.129301,-106.678165
47110413,14,52.129311,-106.678974
47110413,15,52.129322,-106.679734
47110413,16,52.129310,-106.681326
47110413,17,52.130877,-106.681297
47110413,18,52.131327,-106.681270
47110413,19,52.132594,-106.681332
47110413,20,52.133412,-106.681392
47110413,21,52.136163,-106.681365
47110413,22,52.137089,-106.681399
47110413,23,52.137112,-106.679807
47110413,24,52.137097,-106.678346
47110413,25,52.137173,-106.676770
47110413,26,52.137089,-106.675058
47110434,0,52.121941,-106.718052
47110434,1,52.116505,-106.718108
47110434,2,52.116419,-106.718107
47110434,3,52.116849,-106.726194
47110434,4,52.116966,-106.728483
47110434,5,52.118924,-106.728095
47110434,6,52.119421,-106.728003
47110434,7,52.120213,-106.727931
47110434,8,52.120950,-106.727843
47110434,9,52.120946,-106.725812
47110434,10,52.120946,-106.724556
47110434,11,52.121702,-106.724497
47110434,12,52.121700,-106.721561
47110434,13,52.121941,-106.718052
47110435,0,52.124021,-106.722103
47110435,1,52.121700,-106.721561
47110435,2,52.121702,-106.724497
47110435,3,52.122538,-106.724500
47110435,4,52.123437,-106.724506
47110435,5,52.124254,-106.724625
47110435,6,52.124414,-106.722279
47110435,7,52.124158,-106.722155
47110435,8,52.124021,-106.722103
47110436,0,52.123912,-106.732617
47110436,1,52.123312,-106.731820
47110436,2,52.123831,-106.730803
47110436,3,52.124189,-106.729770
47110436,4,52.124259,-106.729329
47110436,5,52.124245,-106.728335
47110436,6,52.124284,-106.727504
47110436,7,52.124273,-106.725809
47110436,8,52.124264,-106.725181
47110436,9,52.124254,-106.724625
47110436,10,52.123437,-106.724506
47110436,11,52.122538,-106.724500
47110436,12,52.121702,-106.724497
47110436,13,52.120946,-106.724556
47110436,14,52.120946,-106.725812
47110436,15,52.120950,-106.727843
47110436,16,52.120213,-106.727931
47110436,17,52.119421,-106.728003
47110436,18,52.119573,-106.729250
47110436,19,52.119607,-106.729689
47110436,20,52.119832,-106.733701
47110436,21,52.120961,-106.733635
47110436,22,52.121840,-106.734728
47110436,23,52.122322,-106.733768
47110436,24,52.122922,-106.734536
47110436,25,52.123912,-106.732617
47110460,0,52.126533,-106.575205
47110460,1,52.125550,-106.575205
47110460,2,52.124072,-106.573012
47110460,3,52.123886,-106.572859
47110460,4,52.122197,-106.570405
47110460,5,52.116026,-106.561438
47110460,6,52.114702,-106.559596
47110460,7,52.114692,-106.559582
47110460,8,52.114675,-106.561581
47110460,9,52.114702,-106.563098
47110460,10,52.114703,-106.563607
47110460,11,52.114703,-106.564839
47110460,12,52.114704,-106.567760
47110460,13,52.114705,-106.570172
47110460,14,52.114706,-106.573652
47110460,15,52.114752,-106.575154
47110460,16,52.115121,-106.575155
47110460,17,52.115511,-106.575150
47110460,18,52.116455,-106.575183
47110460,19,52.116483,-106.573723
47110460,20,52.116460,-106.572481
47110460,21,52.116486,-106.572132
47110460,22,52.116487,-106.571821
47110460,23,52.117164,-106.570563
47110460,24,52.116722,-106.569321
47110460,25,52.116305,-106.568181
47110460,26,52.115880,-106.566962
47110460,27,52.117020,-106.565775
47110460,28,52.117325,-106.565285
47110460,29,52.117949,-106.566238
47110460,30,52.119603,-106.568569
47110460,31,52.119047,-106.569578
47110460,32,52.118512,-106.570581
47110460,33,52.119156,-106.571539
47110460,34,52.120558,-106.573575
47110460,35,52.120592,-106.575110
47110460,36,52.121437,-106.575110
47110460,37,52.121508,-106.573597
47110460,38,52.122229,-106.572352
47110460,39,52.122833,-106.573218
47110460,40,52.122466,-106.573953
