index,postal_code,lat,lng,walkscore,da_id
6051,S7K 6H3,52.170000,-106.663500,47110691,33
6052,S7K 6H4,52.183500,-106.626000,47110324,26
6053,S7K 6H5,52.185000,-106.624500,47110466,27
6054,S7K 6H6,52.182000,-106.618500,47110325,24
6055,S7K 6H7,52.185000,-106.621500,47110022,21
6056,S7K 3N7,52.177500,-106.629000,47110032,34
6057,S7N 3N7,52.137000,-106.579500,47110292,35
6058,S7N 3N4,52.137000,-106.587000,47110295,42
6059,S7N 3N5,52.137000,-106.579500,47110292,35
6060,S7N 3N2,52.137000,-106.588500,47110295,47
6061,S7N 3N3,52.138500,-106.588500,47110456,46
6062,S7N 3N3,52.137000,-106.587000,47110295,42
6063,S7N 3N3,52.137000,-106.588500,47110295,47
6064,S7N 3N1,52.134000,-106.584000,47110658,27
6065,S7N 3N1,52.135500,-106.584000,47110295,29
6066,S7N 3N1,52.135500,-106.585500,47110295,30
6067,S7N 3N8,52.137000,-106.579500,47110292,35
6068,S7N 3N9,52.137000,-106.579500,47110292,35
6069,S7S 1G2,52.152000,-106.596000,47110668,16
6070,S7S 1G3,52.153500,-106.596000,47110668,17
6071,S7S 1G3,52.152000,-106.596000,47110668,16
6072,S7S 1G1,52.152000,-106.596000,47110668,16
6073,S7S 1G1,52.152000,-106.597500,47110668,14
6074,S7S 1G6,52.153500,-106.594500,47110668,22
6075,S7K 0R9,52.144500,-106.665000,47110691,76
6076,S7S 1G4,52.153500,-106.597500,47110668,15
6077,S7S 1G4,52.153500,-106.596000,47110668,17
6078,S7S 1G5,52.153500,-106.594500,47110668,22
6079,S7S 1G5,52.153500,-106.591500,47110668,26
6080,S7K 0R4,52.143000,-106.645500,47110052,60
6081,S7K 0R5,52.143000,-106.654500,47110054,67
6082,S7S 1G8,52.152000,-106.593000,47110668,33
6083,S7K 0R7,52.144500,-106.669500,47110691,85
6084,S7K 0R7,52.144500,-106.668000,47110691,84
6085,S7K 0R1,52.143000,-106.654500,47110054,67
6086,S7K 0R1,52.143000,-106.656000,47110054,76
6087,S7K 0R1,52.143000,-106.657500,47110054,81
6088,S7K 0R1,52.143000,-106.653000,47110054,73
6089,S7K 0R2,52.143000,-106.656000,47110054,76
6090,S7K 0R3,52.143000,-106.650000,47110052,62
6091,S7K 0R3,52.143000,-106.651500,47110052,66
6092,S7K 2T8,52.146000,-106.653000,47110053,73
6093,S7K 2T9,52.164000,-106.653000,47110049,30
6094,S7P 0C2,52.200000,-106.641000,47110691,11
6095,S7P 0C2,52.194000,-106.641000,47110691,19
6096,S7P 0C3,52.206000,-106.624500,47110021,1
6097,S7P 0C4,52.161000,-106.660500,47110049,48
6098,S7P 0C5,52.161000,-106.660500,47110049,48
6099,S7P 0C6,52.161000,-106.660500,47110049,48
6100,S7P 0C7,52.192500,-106.626000,47110021,11
6101,S7P 0C7,52.198500,-106.626000,47110021,7
6102,S7P 0C8,52.192500,-106.632000,47110021,10
6103,S7P 0C8,52.194000,-106.630500,47110021,9
6104,S7K 2T1,52.140000,-106.654500,47110055,66
6105,S7K 2T2,52.140000,-106.653000,47110055,69
6106,S7K 2T3,52.141500,-106.654500,47110054,72
6107,S7K 2T4,52.141500,-106.653000,47110054,71
6108,S7K 2T5,52.144500,-106.653000,47110053,65
6109,S7K 2T6,52.144500,-106.654500,47110053,78
6110,S7K 2T7,52.146000,-106.654500,47110053,74
6111,S7L 3G9,52.134000,-106.705500,47110563,68
6112,S7L 3G8,52.132500,-106.705500,47110562,72
6113,S7L 3G7,52.132500,-106.705500,47110562,72
6114,S7L 3G6,52.131000,-106.701000,47110562,78
6115,S7L 3G6,52.152000,-106.692000,47110387,7
6116,S7L 3G6,52.141500,-106.699500,47110380,40
6117,S7L 3G6,52.138500,-106.711500,47110379,36
6118,S7L 3G6,52.146000,-106.702500,47110376,18
6119,S7L 3G5,52.134000,-106.708500,47110574,64
6120,S7L 3G5,52.146000,-106.710000,47110377,35
6121,S7L 3G5,52.138500,-106.711500,47110379,36
6122,S7L 3G5,52.134000,-106.699500,47110563,67
6123,S7L 3G4,52.132500,-106.753500,47110348,52
6124,S7L 3G4,52.134000,-106.750500,47110348,39
6125,S7L 3G3,52.140000,-106.704000,47110380,41
6126,S7L 3G2,52.140000,-106.704000,47110380,41
6127,S7L 3G1,52.138500,-106.704000,47110380,44
6128,S7N 4M1,52.141500,-106.581000,47110293,53
6129,S7N 4M2,52.135500,-106.567500,47110662,25
6130,S7N 4M2,52.135500,-106.569000,47110290,27
6131,S7N 4M3,52.137000,-106.566000,47110662,31
6132,S7N 4M3,52.135500,-106.566000,47110662,24
6133,S7N 4M3,52.137000,-106.564500,47110662,30
6134,S7N 4M3,52.135500,-106.564500,47110662,24
6135,S7N 4M4,52.134000,-106.567500,47110662,21
6136,S7N 4M4,52.134000,-106.570500,47110662,25
6137,S7N 4M5,52.138500,-106.557000,47110661,40
6138,S7N 4M5,52.137000,-106.555500,47110661,43
6139,S7N 4M5,52.138500,-106.558500,47110661,21
6140,S7N 4M5,52.137000,-106.560000,47110663,26
6141,S7N 4M5,52.138500,-106.560000,47110661,29
6142,S7N 4M6,52.138500,-106.561500,47110663,37
6143,S7N 4M7,52.141500,-106.581000,47110293,53
6144,S7N 4M8,52.144500,-106.575000,47110328,77
6145,S7N 4M9,52.135500,-106.558500,47110661,15
6146,S7N 4M9,52.137000,-106.558500,47110661,20
6147,S7K 5G3,52.176000,-106.617000,47110318,25
6148,S7M 4X8,52.123500,-106.740000,47110343,19
6149,S7M 4X9,52.120500,-106.707000,47110550,45
6150,S7M 4X4,52.126500,-106.747500,47110338,46
6151,S7M 4X5,52.126500,-106.747500,47110338,46
6152,S7M 4X5,52.125000,-106.749000,47110344,25
6153,S7M 4X6,52.125000,-106.747500,47110341,23
6154,S7M 4X7,52.125000,-106.747500,47110341,23
6155,S7M 4X1,52.125000,-106.752000,47110340,30
6156,S7M 4X2,52.125000,-106.746000,47110341,22
6157,S7M 4X2,52.126500,-106.747500,47110338,46
6158,S7M 4X3,52.125000,-106.747500,47110341,23
6159,S7N 0N9,52.126500,-106.639500,47110105,66
6160,S7N 2K5,52.144500,-106.596000,47110303,71
6161,S7K 3S1,52.126500,-106.657500,47110066,93
6162,S7K 3S4,52.158000,-106.653000,47110049,52
6163,S7K 3S7,52.161000,-106.660500,47110049,48
6164,S7K 3S7,52.153500,-106.728000,47110401,32
6165,S7K 3S7,52.128000,-106.758000,47110581,58
6166,S7K 3S7,52.153500,-106.710000,47110374,22
6167,S7K 3S9,52.126500,-106.657500,47110066,93
6168,S7M 2B8,52.116000,-106.684500,47110543,57
6169,S7M 2B9,52.116000,-106.684500,47110543,57
6170,S7M 2B1,52.120500,-106.684500,47110546,65
6171,S7M 2B2,52.119000,-106.684500,47110546,61
6172,S7M 2B3,52.119000,-106.684500,47110546,61
6173,S7M 2B4,52.117500,-106.684500,47110543,59
6174,S7M 2B5,52.117500,-106.684500,47110543,59
6175,S7M 2B6,52.116000,-106.684500,47110543,57
6176,S7M 2B7,52.116000,-106.684500,47110543,57
6177,S7R 0K8,52.152000,-106.705500,47110374,20
6178,S7R 0K9,52.152000,-106.705500,47110374,20
6179,S7R 0K6,52.153500,-106.732500,47110401,21
6180,S7R 0K7,52.152000,-106.705500,47110374,20
6181,S7R 0K4,52.155000,-106.714500,47110374,27
6182,S7R 0K5,52.158000,-106.732500,47110401,8
6183,S7R 0K2,52.156500,-106.713000,47110374,22
6184,S7R 0K2,52.156500,-106.714500,47110374,25
6185,S7R 0K3,52.155000,-106.714500,47110374,27
6186,S7R 0K1,52.156500,-106.717500,47110374,28
6187,S7R 0K1,52.156500,-106.716000,47110374,25
6188,S7R 0K1,52.155000,-106.716000,47110374,30
6189,S7K 8J4,52.186500,-106.644000,47110691,26
6190,S7K 8J5,52.186500,-106.644000,47110691,26
6191,S7K 8J6,52.131000,-106.657500,47110064,89
6192,S7K 8J1,52.132500,-106.651500,47110058,68
6193,S7K 8J2,52.131000,-106.657500,47110064,89
6194,S7K 8J3,52.138500,-106.662000,47110054,71
6195,S7L 6P7,52.144500,-106.731000,47110358,42
6196,S7L 6P7,52.146000,-106.734000,47110358,40
6197,S7L 6P6,52.146000,-106.729500,47110358,57
6198,S7L 6P3,52.150500,-106.740000,47110356,12
6199,S7L 6P1,52.144500,-106.722000,47110371,42
6200,S7L 6P9,52.146000,-106.728000,47110358,53
6201,S7L 6P8,52.146000,-106.731000,47110403,48
6202,S7H 3B4,52.120500,-106.618500,47110096,63
6203,S7H 3B5,52.120500,-106.618500,47110096,63
6204,S7H 3B6,52.116000,-106.617000,47110095,71
6205,S7H 3B7,52.117500,-106.617000,47110095,76
6206,S7H 3B1,52.120500,-106.621500,47110096,39
6207,S7H 3B2,52.119000,-106.621500,47110096,76
6208,S7H 3B3,52.117500,-106.618500,47110095,82
6209,S7H 3B8,52.120500,-106.617000,47110108,63
6210,S7H 3B9,52.120500,-106.617000,47110108,63
6211,S7J 1R4,52.098000,-106.642500,47110167,39
6212,S7J 1R5,52.096500,-106.642500,47110167,40
6213,S7J 1R6,52.096500,-106.642500,47110167,40
6214,S7J 1R7,52.107000,-106.641000,47110170,67
6215,S7J 1R1,52.101000,-106.642500,47110169,49
6216,S7J 1R2,52.099500,-106.642500,47110167,44
6217,S7J 1R3,52.099500,-106.642500,47110167,44
6218,S7J 1R8,52.107000,-106.641000,47110170,67
6219,S7J 1R9,52.104000,-106.641000,47110170,59
6220,S7M 3Y1,52.110000,-106.744500,47110694,17
6221,S7M 3Y2,52.126500,-106.756500,47110581,62
6222,S7M 3Y3,52.122000,-106.686000,47110546,67
6223,S7M 3Y4,52.128000,-106.725000,47110442,74
6224,S7M 3Y5,52.128000,-106.722000,47110442,74
6225,S7M 3Y6,52.126500,-106.756500,47110581,62
6226,S7M 3Y7,52.125000,-106.756500,47110581,60
6227,S7M 3Y7,52.123500,-106.761000,47110581,39
6228,S7M 3Y8,52.125000,-106.756500,47110581,60
6229,S7M 3Y9,52.125000,-106.756500,47110581,60
6230,S7H 2Z9,52.117500,-106.627500,47110097,87
6231,S7H 2Z8,52.119000,-106.630500,47110098,81
6232,S7R 1C9,52.192500,-106.674000,47110691,19
6233,S7R 1C8,52.192500,-106.674000,47110691,19
6234,S7R 1C7,52.194000,-106.674000,47110691,22
6235,S7R 1C6,52.194000,-106.677000,47110691,23
6236,S7H 2Z3,52.119000,-106.633500,47110098,84
6237,S7H 2Z2,52.119000,-106.633500,47110098,84
6238,S7H 2Z5,52.119000,-106.629000,47110098,83
6239,S7H 2Z4,52.119000,-106.629000,47110098,83
6240,S7H 2Z4,52.119000,-106.633500,47110098,84
6241,S7H 2Z7,52.120500,-106.630500,47110098,66
6242,S7K 4Y9,52.173000,-106.617000,47110318,33
6243,S7K 4Y8,52.173000,-106.615500,47110317,32
6244,S7K 4Y5,52.170000,-106.617000,47110315,43
6245,S7K 4Y5,52.171500,-106.615500,47110317,37
6246,S7K 4Y4,52.171500,-106.615500,47110317,37
6247,S7K 4Y4,52.171500,-106.618500,47110318,43
6248,S7K 4Y7,52.171500,-106.615500,47110317,37
6249,S7K 4Y7,52.173000,-106.617000,47110318,33
6250,S7K 4Y6,52.173000,-106.617000,47110318,33
6251,S7K 4Y1,52.173000,-106.612500,47110317,29
6252,S7K 4Y3,52.171500,-106.617000,47110318,39
6253,S7K 4Y2,52.173000,-106.612500,47110317,29
6254,S7M 1C8,52.123500,-106.677000,47110069,88
6255,S7M 1C9,52.123500,-106.677000,47110069,88
6256,S7M 1C4,52.125000,-106.687500,47110546,73
6257,S7M 1C4,52.125000,-106.686000,47110546,81
6258,S7M 1C5,52.123500,-106.695000,47110549,61
6259,S7M 1C6,52.123500,-106.695000,47110549,61
6260,S7M 1C7,52.123500,-106.675500,47110068,89
6261,S7M 1C1,52.114500,-106.683000,47110544,53
6262,S7M 1C1,52.107000,-106.696500,47110540,21
6263,S7M 1C1,52.125000,-106.675500,47110068,93
6264,S7M 1C1,52.122000,-106.678500,47110070,79
6265,S7M 1C2,52.126500,-106.716000,47110558,49
6266,S7M 1C3,52.126500,-106.717500,47110558,43
6267,S7M 0C4,52.108500,-106.675500,47110189,46
6268,S7M 0C4,52.108500,-106.674000,47110189,49
6269,S7M 0C4,52.108500,-106.680000,47110190,11
6270,S7M 0C7,52.107000,-106.674000,47110189,48
6271,S7N 0N1,52.125000,-106.648500,47110103,56
6272,S7N 0N1,52.123500,-106.650000,47110102,74
6273,S7N 0N3,52.125000,-106.647000,47110103,69
6274,S7N 0N2,52.125000,-106.648500,47110103,56
6275,S7N 2K8,52.143000,-106.599000,47110308,74
6276,S7N 2K9,52.134000,-106.603500,47110310,66
6277,S7N 2K9,52.135500,-106.603500,47110310,69
6278,S7N 0N7,52.126500,-106.642500,47110105,72
6279,S7N 0N6,52.125000,-106.645500,47110103,69
6280,S7N 2K4,52.146000,-106.590000,47110300,65
6281,S7N 0N8,52.125000,-106.642500,47110101,72
6282,S7N 2K6,52.141500,-106.597500,47110296,73
6283,S7N 2K7,52.126500,-106.635000,47110106,72
6284,S7N 2K1,52.144500,-106.588500,47110299,64
6285,S7N 2K2,52.144500,-106.588500,47110299,64
6286,S7N 2K3,52.126500,-106.635000,47110106,72
6287,S7L 5H4,52.140000,-106.743000,47110355,15
6288,S7L 5H5,52.135500,-106.743000,47110363,36
6289,S7L 5H5,52.137000,-106.743000,47110351,40
6290,S7L 5H6,52.135500,-106.743000,47110363,36
6291,S7L 5H6,52.134000,-106.744500,47110363,34
6292,S7L 5H6,52.134000,-106.746000,47110363,39
6293,S7L 5H7,52.135500,-106.744500,47110350,37
6294,S7L 5H1,52.135500,-106.747500,47110350,37
6295,S7L 5H2,52.137000,-106.747500,47110351,38
6296,S7L 5H2,52.135500,-106.747500,47110350,37
6297,S7L 5H3,52.140000,-106.743000,47110355,15
6298,S7L 5H3,52.141500,-106.744500,47110471,17
6299,S7L 5H3,52.140000,-106.744500,47110471,14
6300,S7M 0C2,52.105500,-106.675500,47110189,45
6301,S7L 5H8,52.135500,-106.744500,47110350,37
6302,S7L 5H9,52.135500,-106.746000,47110350,37
6303,S7K 3P9,52.134000,-106.659000,47110061,86
6304,S7K 3P9,52.134000,-106.656000,47110058,81
6305,S7K 3P9,52.134000,-106.660500,47110061,84
6306,S7J 2S8,52.104000,-106.627500,47110160,62
6307,S7J 2S9,52.104000,-106.624500,47110161,69
6308,S7M 0C9,52.107000,-106.678500,47110190,45
6309,S7M 0C8,52.107000,-106.675500,47110189,46
6310,S7M 0C5,52.105500,-106.675500,47110189,45
6311,S7J 2S1,52.105500,-106.626000,47110160,50
6312,S7J 2S2,52.105500,-106.626000,47110160,50
6313,S7J 2S3,52.104000,-106.633500,47110444,55
6314,S7M 0C1,52.108500,-106.675500,47110189,46
6315,S7J 2S5,52.102500,-106.632000,47110444,59
6316,S7M 0C3,52.108500,-106.675500,47110189,46
6317,S7M 0C3,52.108500,-106.674000,47110189,49
6318,S7M 0C3,52.108500,-106.680000,47110190,11
6319,S7J 2S7,52.104000,-106.627500,47110160,62
6320,S7K 3P1,52.126500,-106.657500,47110066,93
6321,S7N 1H2,52.110000,-106.618500,47110445,78
6322,S7N 1H3,52.123500,-106.647000,47110102,56
6323,S7N 1H1,52.125000,-106.647000,47110103,69
6324,S7N 1H6,52.122000,-106.647000,47110102,75
6325,S7N 1H7,52.125000,-106.647000,47110103,69
6326,S7N 1H4,52.123500,-106.647000,47110102,56
6327,S7N 1H5,52.122000,-106.647000,47110102,75
6328,S7N 1H8,52.125000,-106.647000,47110103,69
6329,S7N 1H9,52.126500,-106.647000,47110103,67
6330,S7K 7H1,52.179000,-106.633500,47110031,48
6331,S7K 7H3,52.180500,-106.633500,47110030,43
6332,S7K 7H2,52.188000,-106.620000,47110022,17
6333,S7K 7H5,52.188000,-106.615500,47110021,13
6334,S7J 1M8,52.096500,-106.650000,47110535,49
6335,S7J 1M8,52.104000,-106.651500,47110538,63
6336,S7J 1M8,52.101000,-106.648500,47110537,55
6337,S7K 7H7,52.180500,-106.659000,47110691,23
6338,S7K 7H6,52.179000,-106.636500,47110030,34
6339,S7J 1M5,52.096500,-106.647000,47110535,51
6340,S7J 1M4,52.098000,-106.647000,47110535,53
6341,S7J 1M7,52.095000,-106.647000,47110699,51
6342,S7J 1M6,52.096500,-106.647000,47110535,51
6343,S7J 1M1,52.099500,-106.647000,47110537,51
6344,S7J 1M3,52.098000,-106.647000,47110535,53
6345,S7J 1M3,52.096500,-106.647000,47110535,51
6346,S7J 1M2,52.099500,-106.647000,47110537,51
6347,S7M 5G8,52.123500,-106.755000,47110338,33
6348,S7M 5G9,52.125000,-106.672500,47110067,98
6349,S7M 5G4,52.123500,-106.683000,47110545,79
6350,S7M 5G4,52.122000,-106.699500,47110549,52
6351,S7M 5G4,52.122000,-106.686000,47110546,67
6352,S7M 5G4,52.120500,-106.705500,47110550,46
6353,S7M 5G5,52.110000,-106.725000,47110576,15
6354,S7M 5G6,52.104000,-106.680000,47110190,40
6355,S7M 5G7,52.123500,-106.722000,47110435,63
6356,S7M 5G7,52.125000,-106.722000,47110442,68
6357,S7M 5G1,52.107000,-106.737000,47110579,21
6358,S7M 5G2,52.107000,-106.740000,47110694,20
6359,S7M 5G3,52.114500,-106.726500,47110576,18
6360,S7H 1C9,52.113000,-106.647000,47110085,73
6361,S7H 1C8,52.113000,-106.647000,47110085,73
6362,S7H 1C1,52.113000,-106.657500,47110185,82
6363,S7H 1C3,52.113000,-106.656000,47110184,83
6364,S7H 1C2,52.113000,-106.656000,47110184,83
6365,S7H 1C5,52.113000,-106.653000,47110086,81
6366,S7H 1C4,52.113000,-106.653000,47110086,81
6367,S7H 1C7,52.113000,-106.650000,47110086,74
6368,S7H 1C6,52.113000,-106.650000,47110086,74
6369,S7N 4R1,52.128000,-106.636500,47110106,70
6370,S7N 4R3,52.144500,-106.579500,47110328,66
6371,S7N 4R2,52.146000,-106.567500,47110656,77
6372,S7N 4R5,52.135500,-106.561500,47110663,18
6373,S7N 4R4,52.146000,-106.575000,47110328,79
6374,S7N 4R7,52.138500,-106.594500,47110296,58
6375,S7N 4R6,52.144500,-106.578000,47110328,68
6376,S7N 4R9,52.144500,-106.578000,47110328,68
6377,S7N 4R8,52.144500,-106.578000,47110328,68
6378,S7J 3S9,52.099500,-106.587000,47110515,50
6379,S7J 3S8,52.101000,-106.590000,47110516,54
6380,S7J 3S8,52.099500,-106.587000,47110515,50
6381,S7N 3S4,52.137000,-106.578000,47110292,37
6382,S7N 3S4,52.137000,-106.579500,47110292,35
6383,S7J 3S1,52.098000,-106.602000,47110132,41
6384,S7J 3S1,52.098000,-106.599000,47110133,34
6385,S7J 3S3,52.098000,-106.600500,47110132,44
6386,S7J 3S3,52.099500,-106.600500,47110132,48
6387,S7J 3S2,52.098000,-106.602000,47110132,41
6388,S7J 3S5,52.098000,-106.602000,47110132,41
6389,S7J 3S4,52.098000,-106.602000,47110132,41
6390,S7J 3S7,52.101000,-106.588500,47110515,52
6391,S7J 3S7,52.101000,-106.590000,47110516,54
6392,S7J 3S6,52.087500,-106.659000,47110699,30
6393,S7N 3S6,52.137000,-106.578000,47110292,37
6394,S7N 3S1,52.135500,-106.575000,47110291,28
6395,S7N 3S2,52.135500,-106.576500,47110291,35
6396,S7N 3S2,52.135500,-106.575000,47110291,28
6397,S7K 6J2,52.183500,-106.624500,47110324,27
6398,S7K 6J3,52.185000,-106.621500,47110022,21
6399,S7K 6J1,52.185000,-106.624500,47110466,27
6400,S7K 6J6,52.185000,-106.621500,47110022,21
6401,S7K 6J7,52.186500,-106.621500,47110022,18
6402,S7K 6J4,52.186500,-106.647000,47110691,24
6403,S7K 6J5,52.182000,-106.629000,47110323,33
6404,S7K 6J8,52.186500,-106.621500,47110022,18
6405,S7K 6J9,52.185000,-106.626000,47110466,28
6406,S7K 7H9,52.173000,-106.633500,47110455,74
6407,S7H 3H8,52.111500,-106.620000,47110094,81
6408,S7K 7H8,52.167000,-106.626000,47110038,50
6409,S7H 3H9,52.108500,-106.620000,47110445,68
6410,S7N 3H1,52.138500,-106.584000,47110295,41
6411,S7N 3H2,52.144500,-106.587000,47110299,64
6412,S7K 3L5,52.126500,-106.657500,47110066,93
6413,S7N 3H5,52.140000,-106.624500,47110306,30
6414,S7N 3H6,52.126500,-106.635000,47110106,72
6415,S7K 3L6,52.104000,-106.735500,47110694,12
6416,S7N 3H8,52.149000,-106.609500,47110306,41
6417,S7N 3H8,52.149000,-106.606500,47110305,42
6418,S7N 3H9,52.150500,-106.603500,47110306,31
6419,S7K 0P6,52.141500,-106.653000,47110054,71
6420,S7K 0P7,52.141500,-106.651500,47110052,75
6421,S7K 0P4,52.141500,-106.654500,47110054,72
6422,S7K 0P5,52.141500,-106.653000,47110054,71
6423,S7K 0P2,52.143000,-106.645500,47110052,60
6424,S7K 0P3,52.140000,-106.648500,47110052,68
6425,S7K 0P1,52.141500,-106.645500,47110052,61
6426,S7K 0P8,52.141500,-106.651500,47110052,75
6427,S7K 0P9,52.141500,-106.645500,47110052,61
6428,S7L 5W9,52.164000,-106.675500,47110388,43
6429,S7L 5W8,52.146000,-106.686000,47110385,46
6430,S7L 5W8,52.155000,-106.678500,47110388,49
6431,S7L 5W5,52.164000,-106.675500,47110388,43
6432,S7L 5W5,52.164000,-106.677000,47110388,42
6433,S7L 5W4,52.144500,-106.743000,47110356,20
6434,S7L 5W4,52.143000,-106.747500,47110355,20
6435,S7L 5W6,52.161000,-106.675500,47110388,52
6436,S7L 5W1,52.135500,-106.749000,47110348,24
6437,S7L 5W1,52.134000,-106.752000,47110349,40
6438,S7W 0P8,52.150500,-106.558500,47110654,66
6439,S7L 5W3,52.135500,-106.750500,47110348,25
6440,S7L 5W2,52.135500,-106.750500,47110348,25
6441,S7W 0P9,52.165500,-106.572000,47110654,10
6442,S7W 0P9,52.165500,-106.567500,47110654,13
6443,S7K 2V2,52.137000,-106.653000,47110057,66
6444,S7K 2V3,52.138500,-106.653000,47110057,70
6445,S7K 2V1,52.137000,-106.651500,47110057,73
6446,S7K 2V6,52.140000,-106.651500,47110055,74
6447,S7K 2V7,52.141500,-106.653000,47110054,71
6448,S7K 2V4,52.138500,-106.651500,47110057,64
6449,S7K 2V5,52.140000,-106.653000,47110055,69
6450,S7K 2V8,52.146000,-106.651500,47110053,72
6451,S7K 2V9,52.143000,-106.651500,47110052,66
6452,S7W 0P2,52.174500,-106.564500,47110664,13
6453,S7W 0P2,52.173000,-106.563000,47110664,14
6454,S7W 0P2,52.173000,-106.564500,47110664,14
6455,S7P 0A9,52.189500,-106.624500,47110021,16
6456,S7P 0A9,52.198500,-106.626000,47110021,7
6457,S7P 0A9,52.192500,-106.632000,47110021,10
6458,S7P 0A9,52.192500,-106.627500,47110021,12
6459,S7P 0A9,52.192500,-106.626000,47110021,11
6460,S7P 0A9,52.194000,-106.630500,47110021,9
6461,S7H 4V2,52.116000,-106.582500,47110123,40
6462,S7P 0A2,52.201500,-106.650000,47110691,11
6463,S7P 0A2,52.197000,-106.650000,47110691,17
6464,S7P 0A2,52.198500,-106.659000,47110691,9
6465,S7P 0A2,52.191000,-106.657500,47110691,4
6466,S7P 0A2,52.198500,-106.651500,47110691,15
6467,S7P 0A2,52.201500,-106.654500,47110691,8
6468,S7P 0A1,52.141500,-106.657500,47110054,71
6469,S7P 0A1,52.161000,-106.660500,47110049,48
6470,S7P 0A1,52.129500,-106.660500,47110065,95
6471,S7P 0A6,52.194000,-106.623000,47110021,4
6472,S7P 0A6,52.191000,-106.623000,47110021,16
6473,S7K 1K4,52.182000,-106.668000,47110691,5
6474,S7K 1K4,52.185000,-106.668000,47110691,6
6475,S7K 1K4,52.185000,-106.663500,47110691,7
6476,S7K 1K4,52.186500,-106.663500,47110691,7
6477,S7K 1K4,52.177500,-106.663500,47110691,26
6478,S7P 0A4,52.191000,-106.627500,47110021,13
6479,S7P 0A4,52.191000,-106.635000,47110021,10
6480,S7P 0A5,52.192500,-106.626000,47110021,11
6481,S7L 3E9,52.138500,-106.704000,47110380,44
6482,S7L 3E8,52.132500,-106.704000,47110562,74
6483,S7L 3E1,52.140000,-106.702500,47110380,42
6484,S7W 0P6,52.156500,-106.560000,47110654,29
6485,S7L 3E3,52.132500,-106.704000,47110562,74
6486,S7L 3E3,52.140000,-106.704000,47110380,41
6487,S7L 3E3,52.131000,-106.704000,47110562,76
6488,S7L 3E3,52.138500,-106.704000,47110380,44
6489,S7L 3E2,52.140000,-106.702500,47110380,42
6490,S7L 3E5,52.140000,-106.705500,47110380,42
6491,S7L 3E5,52.138500,-106.705500,47110380,45
6492,S7L 3E5,52.132500,-106.705500,47110562,72
6493,S7L 3E4,52.140000,-106.705500,47110380,42
6494,S7L 3E4,52.138500,-106.705500,47110380,45
6495,S7L 3E4,52.132500,-106.705500,47110562,72
6496,S7L 3E7,52.132500,-106.704000,47110562,74
6497,S7W 0P7,52.156500,-106.560000,47110654,29
6498,S7W 0P4,52.173000,-106.564500,47110664,14
6499,S7W 0P4,52.171500,-106.564500,47110664,14
6500,S7W 0P5,52.165500,-106.573500,47110654,12
6501,S7W 0P5,52.167000,-106.572000,47110664,12
6502,S7J 4R1,52.099500,-106.581000,47110519,54
6503,S7J 4R1,52.099500,-106.579500,47110519,46
6504,S7M 4Z6,52.123500,-106.753500,47110338,32
6505,S7M 4Z6,52.123500,-106.752000,47110340,30
6506,S7M 4Z6,52.123500,-106.750500,47110340,27
6507,S7M 4Z7,52.125000,-106.750500,47110340,26
6508,S7M 4Z4,52.123500,-106.750500,47110340,27
6509,S7M 4Z5,52.122000,-106.749000,47110341,26
6510,S7M 4Z5,52.120500,-106.749000,47110342,26
6511,S7M 4Z5,52.123500,-106.749000,47110341,25
6512,S7M 4Z2,52.119000,-106.731000,47110463,25
6513,S7M 4Z3,52.128000,-106.737000,47110344,31
